"Subject"	"Survey"	"Notification.Status"	"Afraid"	"Scared"	"Nervous"	"Jittery"	"Irritable"	"Hostile"	"Guilty"	"Ashamed"	"Upset"	"Distressed"	"Active"	"Alert"	"Attentive"	"Determined"	"Excited"	"Inspired"	"Proud"	"Strong"	"Anxious"	"Worried"	"Restless"	"Depressed"	"Sad"	"Lonely"	"DiscrimCheck"	"DiscrimCheck_Type"	"DiscrimCheck_Other"	"DiscrimCheck_CategoryCode"	"DiscrimCheck_Time"	"DiscrimCheck_Cause"	"DiscrimCheck_PerpGender"	"DiscrimCheck_PerpRace"	"DiscrimCheck_PerpCategory"	"Date.Time.R"	"StartTime"	"diffTime"	"DayStudy"	"DayWeek"	"Occasion"	"PA_agg"	"NA_agg"	"Dep_agg"	"Anx_agg"	"PA_agg_nextPrompt"	"NA_agg_nextPrompt"	"Dep_agg_nextPrompt"	"Anx_agg_nextPrompt"	"PA_agg_prevPrompt"	"NA_agg_prevPrompt"	"Dep_agg_prevPrompt"	"Anx_agg_prevPrompt"	"DiscrimCheck.d"	"DayWeek.d"
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 21:06"	"2/6/19 0:00"	309.1086111	13	"Monday"	32	1.12	1.2	1.33	1.67	NA	NA	NA	NA	1	1.5	1.67	2	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 11:38"	"2/6/19 0:00"	323.6352778	14	"Tuesday"	33	1.12	1.1	1	1.33	1	1	1	1	NA	NA	NA	NA	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 16:48"	"2/6/19 0:00"	328.8147222	14	"Tuesday"	34	1	1	1	1	1.12	1.2	1	1.67	1.12	1.1	1	1.33	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 21:35"	"2/6/19 0:00"	333.5836111	14	"Tuesday"	35	1.12	1.2	1	1.67	NA	NA	NA	NA	1	1	1	1	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 10:54"	"2/6/19 0:00"	346.9044444	15	"Wednesday"	36	1.12	1.1	1	1.33	1.12	1.2	1.33	1.67	NA	NA	NA	NA	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 15:00"	"2/6/19 0:00"	351.0133333	15	"Wednesday"	37	1.12	1.2	1.33	1.67	1	1.1	1	1.67	1.12	1.1	1	1.33	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 19:15"	"2/6/19 0:00"	355.2658333	15	"Wednesday"	38	1	1.1	1	1.67	NA	NA	NA	NA	1.12	1.2	1.33	1.67	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/21/19 11:02"	"2/6/19 0:00"	371.0366667	16	"Thursday"	39	1.38	1.1	1	1.67	1.38	1.1	1	1.67	NA	NA	NA	NA	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/21/19 14:49"	"2/6/19 0:00"	374.8327778	16	"Thursday"	40	1.38	1.1	1	1.67	1.75	1.2	1	1.67	1.38	1.1	1	1.67	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	3	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/21/19 21:21"	"2/6/19 0:00"	381.3608333	16	"Thursday"	41	1.75	1.2	1	1.67	NA	NA	NA	NA	1.38	1.1	1	1.67	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 17:42"	"2/6/19 0:00"	401.7013889	17	"Friday"	42	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	4
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/23/19 13:02"	"2/6/19 0:00"	421.0380556	18	"Saturday"	43	1	1	1	1	1.25	1.1	1	1.67	NA	NA	NA	NA	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/23/19 15:33"	"2/6/19 0:00"	423.5525	18	"Saturday"	44	1.25	1.1	1	1.67	1	1	1	1	1	1	1	1	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/23/19 20:58"	"2/6/19 0:00"	428.9747222	18	"Saturday"	45	1	1	1	1	NA	NA	NA	NA	1.25	1.1	1	1.67	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/24/19 9:08"	"2/6/19 0:00"	441.145	19	"Sunday"	46	1	1	1	1	1.25	2	2	1.67	NA	NA	NA	NA	0	6
42	"Event Based Survey (Spring 2019)"	"taken"	4	3	2	1	2	2	1	1	3	1	1	3	1	1	1	1	1	1	2	1	2	2	2	2	"Yes"	"0,1,17"	NA	5	NA	"4"	1	"1"	5	"2/24/19 14:16"	"2/6/19 0:00"	446.2747222	19	"Sunday"	47	1.25	2	2	1.67	1	1.1	1	1.33	1	1	1	1	1	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/24/19 16:13"	"2/6/19 0:00"	448.2194444	19	"Sunday"	48	1	1.1	1	1.33	1	1.2	1.33	1.67	1.25	2	2	1.67	0	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/24/19 21:40"	"2/6/19 0:00"	453.6669444	19	"Sunday"	49	1	1.2	1.33	1.67	NA	NA	NA	NA	1	1.1	1	1.33	0	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/25/19 12:50"	"2/6/19 0:00"	468.84	20	"Monday"	50	1	1	1	1	1.12	1	1.33	2.33	NA	NA	NA	NA	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/25/19 13:49"	"2/6/19 0:00"	469.8163889	20	"Monday"	51	1.12	1	1.33	2.33	1	1	1	1	1	1	1	1	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/25/19 17:38"	"2/6/19 0:00"	473.6477778	20	"Monday"	52	1	1	1	1	NA	NA	NA	NA	1.12	1	1.33	2.33	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 9:38"	"2/6/19 0:00"	489.6363889	21	"Tuesday"	53	1.38	1	1.33	1.67	1.38	1.1	1.33	1.67	NA	NA	NA	NA	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/26/19 16:21"	"2/6/19 0:00"	496.3597222	21	"Tuesday"	54	1.38	1.1	1.33	1.67	NA	NA	NA	NA	1.38	1	1.33	1.67	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 9:51"	"2/6/19 0:00"	513.8563889	22	"Wednesday"	55	1.12	1.1	1	2	1	1	1	1	NA	NA	NA	NA	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 16:38"	"2/6/19 0:00"	520.6433333	22	"Wednesday"	56	1	1	1	1	1.25	1.1	1	1	1.12	1.1	1	2	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/27/19 21:00"	"2/6/19 0:00"	525.0088889	22	"Wednesday"	57	1.25	1.1	1	1	NA	NA	NA	NA	1	1	1	1	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 9:15"	"2/6/19 0:00"	537.2661111	23	"Thursday"	58	1.12	1.2	1.33	2	1	1	1	1	NA	NA	NA	NA	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 16:28"	"2/6/19 0:00"	544.4802778	23	"Thursday"	59	1	1	1	1	1.12	1	1	1.67	1.12	1.2	1.33	2	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/28/19 21:59"	"2/6/19 0:00"	549.9955556	23	"Thursday"	60	1.12	1	1	1.67	NA	NA	NA	NA	1	1	1	1	0	3
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 10:58"	"2/6/19 0:00"	562.9813889	24	"Friday"	61	1	1	1	1	1.12	1.3	1	2	NA	NA	NA	NA	0	4
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/1/19 19:42"	"2/6/19 0:00"	571.7127778	24	"Friday"	62	1.12	1.3	1	2	NA	NA	NA	NA	1	1	1	1	0	4
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 12:08"	"2/6/19 0:00"	588.1458333	25	"Saturday"	63	1.12	1.1	1.33	1.67	1	1	1	1	NA	NA	NA	NA	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 14:04"	"2/6/19 0:00"	590.0688889	25	"Saturday"	64	1	1	1	1	1.25	1	1	1.67	1.12	1.1	1.33	1.67	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/2/19 21:46"	"2/6/19 0:00"	597.7822222	25	"Saturday"	65	1.25	1	1	1.67	NA	NA	NA	NA	1	1	1	1	0	5
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 9:58"	"2/6/19 0:00"	609.9758333	26	"Sunday"	66	1.38	1	1	1.33	1.75	1	1	1.33	NA	NA	NA	NA	0	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	1	4	1	1	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 15:38"	"2/6/19 0:00"	615.645	26	"Sunday"	67	1.75	1	1	1.33	1	1.1	1	1.33	1.38	1	1	1.33	0	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/3/19 20:55"	"2/6/19 0:00"	620.9225	26	"Sunday"	68	1	1.1	1	1.33	NA	NA	NA	NA	1.75	1	1	1.33	0	6
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 11:41"	"2/6/19 0:00"	635.6986111	27	"Monday"	69	1	1	1	1	1	1.1	1	1.33	NA	NA	NA	NA	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/4/19 20:06"	"2/6/19 0:00"	644.1044444	27	"Monday"	70	1	1.1	1	1.33	NA	NA	NA	NA	1	1	1	1	0	0
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 10:44"	"2/6/19 0:00"	658.7344444	28	"Tuesday"	71	1	1	1	1	1.12	1.1	1	2.33	NA	NA	NA	NA	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 14:38"	"2/6/19 0:00"	662.6333333	28	"Tuesday"	72	1.12	1.1	1	2.33	1.25	1.2	1.67	2.33	1	1	1	1	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	4	1	2	2	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/5/19 19:40"	"2/6/19 0:00"	667.6825	28	"Tuesday"	73	1.25	1.2	1.67	2.33	NA	NA	NA	NA	1.12	1.1	1	2.33	0	1
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	2	1	2	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 11:49"	"2/6/19 0:00"	683.8188889	29	"Wednesday"	74	1.25	1.1	1.33	2	1	1.1	1.67	1.67	NA	NA	NA	NA	0	2
42	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"3/6/19 15:25"	"2/6/19 0:00"	687.4291667	29	"Wednesday"	75	1	1.1	1.67	1.67	NA	NA	NA	NA	1.25	1.1	1.33	2	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	4	3	3	2	1	1	3	2	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/6/19 12:42"	"2/6/19 0:00"	12.71527778	1	"Wednesday"	1	2.5	1	1	1.33	2.25	1	1	1	NA	NA	NA	NA	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	4	3	2	1	1	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/6/19 13:35"	"2/6/19 0:00"	13.58944444	1	"Wednesday"	2	2.25	1	1	1	2.12	1	1	1	2.5	1	1	1.33	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	4	2	1	1	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/6/19 13:36"	"2/6/19 0:00"	13.60444444	1	"Wednesday"	3	2.12	1	1	1	NA	NA	NA	NA	2.25	1	1	1	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/7/19 11:21"	"2/6/19 0:00"	35.35138889	2	"Thursday"	4	1.75	1	1	1	1	1.2	1	1.67	NA	NA	NA	NA	0	3
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/7/19 16:43"	"2/6/19 0:00"	40.72472222	2	"Thursday"	5	1	1.2	1	1.67	2.12	1.1	1	1	1.75	1	1	1	0	3
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	2	1	1	1	1	1	2	3	3	2	1	2	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/7/19 18:44"	"2/6/19 0:00"	42.74444444	2	"Thursday"	6	2.12	1.1	1	1	NA	NA	NA	NA	1	1.2	1	1.67	0	3
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	4	3	2	3	2	2	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/8/19 15:49"	"2/6/19 0:00"	63.81694444	3	"Friday"	7	2.75	1	1	1	2.38	1	1	1	NA	NA	NA	NA	0	4
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	3	2	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/8/19 19:20"	"2/6/19 0:00"	67.33472222	3	"Friday"	8	2.38	1	1	1	NA	NA	NA	NA	2.75	1	1	1	0	4
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/9/19 10:52"	"2/6/19 0:00"	82.86638889	4	"Saturday"	9	1.38	1	1	1	1.75	1	1	1	NA	NA	NA	NA	0	5
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/9/19 13:13"	"2/6/19 0:00"	85.23222222	4	"Saturday"	10	1.75	1	1	1	NA	NA	NA	NA	1.38	1	1	1	0	5
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	3	2	1	1	2	1	2	2	3	2	1	1	1	1	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/10/19 20:40"	"2/6/19 0:00"	116.6675	5	"Sunday"	11	1.62	1.4	1	1.67	NA	NA	NA	NA	NA	NA	NA	NA	0	6
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	3	2	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/11/19 12:07"	"2/6/19 0:00"	132.1322222	6	"Monday"	12	1.88	1	1	1	1.75	1	1	1	NA	NA	NA	NA	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	2	2	1	1	1	1	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/11/19 16:06"	"2/6/19 0:00"	136.1152778	6	"Monday"	13	1.75	1	1	1	1.62	1	1	1	1.88	1	1	1	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/11/19 21:43"	"2/6/19 0:00"	141.7305556	6	"Monday"	14	1.62	1	1	1	NA	NA	NA	NA	1.75	1	1	1	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	3	2	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/12/19 20:22"	"2/6/19 0:00"	164.3827778	7	"Tuesday"	15	1.88	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	2	3	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/13/19 11:49"	"2/6/19 0:00"	179.8316667	8	"Wednesday"	16	2.5	1	1	1	2.25	1	1	1	NA	NA	NA	NA	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	3	2	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/13/19 20:37"	"2/6/19 0:00"	188.6316667	8	"Wednesday"	17	2.25	1	1	1	NA	NA	NA	NA	2.5	1	1	1	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	2	1	1	1	1	1	1	1	2	3	2	1	2	1	1	2	2	2	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 12:15"	"2/6/19 0:00"	300.2508333	13	"Monday"	18	1.75	1.1	1	1.67	1.88	1	1	1	NA	NA	NA	NA	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 16:00"	"2/6/19 0:00"	304.0102778	13	"Monday"	19	1.88	1	1	1	1.5	1	1	1	1.75	1.1	1	1.67	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/18/19 21:08"	"2/6/19 0:00"	309.1394444	13	"Monday"	20	1.5	1	1	1	NA	NA	NA	NA	1.88	1	1	1	0	0
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/19/19 20:03"	"2/6/19 0:00"	332.0597222	14	"Tuesday"	21	1.75	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0	1
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	3	2	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 11:33"	"2/6/19 0:00"	347.5588889	15	"Wednesday"	22	1.88	1	1	1	2.38	1	1	1	NA	NA	NA	NA	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	2	2	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 15:48"	"2/6/19 0:00"	351.8083333	15	"Wednesday"	23	2.38	1	1	1	2	1	1	1	1.88	1	1	1	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/20/19 18:08"	"2/6/19 0:00"	354.1394444	15	"Wednesday"	24	2	1	1	1	NA	NA	NA	NA	2.38	1	1	1	0	2
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/21/19 12:32"	"2/6/19 0:00"	372.5444444	16	"Thursday"	25	1.88	1	1	1	1.88	1	1	1	NA	NA	NA	NA	0	3
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/21/19 20:05"	"2/6/19 0:00"	380.0927778	16	"Thursday"	26	1.88	1	1	1	NA	NA	NA	NA	1.88	1	1	1	0	3
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	3	2	3	2	2	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 12:51"	"2/6/19 0:00"	396.8613889	17	"Friday"	27	2	1	1	1	1.62	1	1	1	NA	NA	NA	NA	0	4
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 16:06"	"2/6/19 0:00"	400.1069444	17	"Friday"	28	1.62	1	1	1	1.75	1	1	1	2	1	1	1	0	4
43	"Random Prompt Survey (Spring 2019)"	"taken"	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	1	1	1	"No"	NA	NA	NA	NA	NA	NA	NA	NA	"2/22/19 20:33"	"2/6/19 0:00"	404.5508333	17	"Friday"	29	1.75	1	1	1	NA	NA	NA	NA	1.62	1	1	1	0	4
